series_id,display_name,aggregation_role,definition,unit,calorific_basis,basis_confidence,period_type,flow,product,sector,region,field,level,producer,technology,scope,geography_scope,redevance_toggle,is_total,n_obs,first_year,last_year,n_sources,families,templates,confidence,escalated
energy_balance|flow.final_energy|prod.natural_gas|sect.ind_other|||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=ind_other, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=ind_other, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.final_energy,prod.natural_gas,sect.ind_other,,,,,,primary_broad,,,True,11,2010,2024,11,bilan,bilan-matrix-v2024/bilan-matrix-v2015/bilan-matrix-v2010,low,True
energy_balance|flow.final_energy|prod.natural_gas|sect.ind_paper|||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=ind_paper, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=ind_paper, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.final_energy,prod.natural_gas,sect.ind_paper,,,,,,primary_broad,,,True,11,2010,2024,11,bilan,bilan-matrix-v2024/bilan-matrix-v2015/bilan-matrix-v2010,low,True
energy_balance|flow.final_energy|prod.natural_gas|sect.ind_textile|||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=ind_textile, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=ind_textile, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.final_energy,prod.natural_gas,sect.ind_textile,,,,,,primary_broad,,,True,11,2010,2024,11,bilan,bilan-matrix-v2010/bilan-matrix-v2015/bilan-matrix-v2024,low,True
energy_balance|flow.final_energy|prod.natural_gas|sect.industry|||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=industry, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=industry, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.final_energy,prod.natural_gas,sect.industry,,,,,,primary_broad,,,True,11,2010,2024,11,bilan,bilan-matrix-v2010/bilan-matrix-v2015/bilan-matrix-v2024,low,True
energy_balance|flow.final_energy|prod.natural_gas|sect.residential_commercial|||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=residential_commercial, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=residential_commercial, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.final_energy,prod.natural_gas,sect.residential_commercial,,,,,,primary_broad,,,True,11,2010,2024,11,bilan,bilan-matrix-v2024/bilan-matrix-v2015/bilan-matrix-v2010,low,True
energy_balance|flow.final_energy|prod.natural_gas|sect.residential|||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=residential, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=residential, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.final_energy,prod.natural_gas,sect.residential,,,,,,primary_broad,,,True,11,2010,2024,11,bilan,bilan-matrix-v2010/bilan-matrix-v2024/bilan-matrix-v2015,low,True
energy_balance|flow.final_energy|prod.natural_gas|sect.transport_pipeline|||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=transport_pipeline, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=transport_pipeline, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.final_energy,prod.natural_gas,sect.transport_pipeline,,,,,,primary_broad,,,True,11,2010,2024,11,bilan,bilan-matrix-v2010/bilan-matrix-v2024/bilan-matrix-v2015,low,True
energy_balance|flow.final_energy|prod.natural_gas|sect.transport|||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=transport, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, sector=transport, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.final_energy,prod.natural_gas,sect.transport,,,,,,primary_broad,,,True,11,2010,2024,11,bilan,bilan-matrix-v2010/bilan-matrix-v2024/bilan-matrix-v2015,low,True
energy_balance|flow.final_energy|prod.natural_gas||||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=natural_gas, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.final_energy,prod.natural_gas,,,,,,,primary_broad,,,True,14,2010,2024,14,bilan,bilan-matrix-v2010/bilan-matrix-v2024/bilan-matrix-v2015,low,True
energy_balance|flow.final_energy|prod.petcoke|sect.ind_nonmetallic|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petcoke, sector=ind_nonmetallic] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petcoke, sector=ind_nonmetallic] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petcoke,sect.ind_nonmetallic,,,,,,,,,True,14,2010,2024,14,bilan,bilan-matrix-v2010/bilan-matrix-v2015/bilan-matrix-v2024,low,False
energy_balance|flow.final_energy|prod.petcoke|sect.industry|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petcoke, sector=industry] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petcoke, sector=industry] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petcoke,sect.industry,,,,,,,,,True,14,2010,2024,14,bilan,bilan-matrix-v2010/bilan-matrix-v2024/bilan-matrix-v2015,low,False
energy_balance|flow.final_energy|prod.petcoke||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petcoke] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petcoke] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petcoke,,,,,,,,,,True,14,2010,2024,14,bilan,bilan-matrix-v2010/bilan-matrix-v2024/bilan-matrix-v2015,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.agriculture|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=agriculture] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=agriculture] (ktep) annual. Source families: bilan; period_type=annual; years 2016–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.agriculture,,,,,,,,,True,7,2016,2024,7,bilan,bilan-matrix-v2024,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.commercial|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=commercial] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=commercial] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.commercial,,,,,,,,,True,12,2010,2024,12,bilan,bilan-matrix-v2010/bilan-matrix-v2024,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.ind_nonmetallic|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=ind_nonmetallic] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=ind_nonmetallic] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.ind_nonmetallic,,,,,,,,,True,12,2010,2024,12,bilan,bilan-matrix-v2010/bilan-matrix-v2024,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.ind_other|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=ind_other] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=ind_other] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.ind_other,,,,,,,,,True,12,2010,2024,12,bilan,bilan-matrix-v2010/bilan-matrix-v2024,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.industry|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=industry] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=industry] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.industry,,,,,,,,,True,12,2010,2024,12,bilan,bilan-matrix-v2024/bilan-matrix-v2010,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.residential_commercial|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=residential_commercial] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=residential_commercial] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.residential_commercial,,,,,,,,,True,12,2010,2024,12,bilan,bilan-matrix-v2024/bilan-matrix-v2010,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.residential|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=residential] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=residential] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.residential,,,,,,,,,True,12,2010,2024,12,bilan,bilan-matrix-v2024/bilan-matrix-v2010,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.transport_air|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=transport_air] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=transport_air] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.transport_air,,,,,,,,,True,12,2010,2024,12,bilan,bilan-matrix-v2010/bilan-matrix-v2024,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.transport_rail|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=transport_rail] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=transport_rail] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.transport_rail,,,,,,,,,True,12,2010,2024,12,bilan,bilan-matrix-v2010/bilan-matrix-v2024,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.transport_road|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=transport_road] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=transport_road] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.transport_road,,,,,,,,,True,13,2010,2024,13,bilan,bilan-matrix-v2024/bilan-matrix-v2010,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total|sect.transport|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=transport] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total, sector=transport] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,sect.transport,,,,,,,,,True,13,2010,2024,13,bilan,bilan-matrix-v2010/bilan-matrix-v2024,low,False
energy_balance|flow.final_energy|prod.petroleum_products_total||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=petroleum_products_total] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.petroleum_products_total,,,,,,,,,,True,13,2010,2024,13,bilan,bilan-matrix-v2010/bilan-matrix-v2024,low,False
energy_balance|flow.final_energy|prod.re_total|sect.agriculture|||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=final_energy, product=re_total, sector=agriculture] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=final_energy, product=re_total, sector=agriculture] (ktep) annual. Source families: bilan; period_type=annual; years 2016–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.final_energy,prod.re_total,sect.agriculture,,,,,,,,,True,7,2016,2024,7,bilan,bilan-matrix-v2024,low,False
